sumlev,geoid,areaname,stab,state,county,tract,BG,CBSA,metdiv,logrecno,B23025i1,B23025i2,B23025i3,B23025i4,B23025i5,B23025i6,B23025i7
Geographic summary level ,  ,  ,State abbreviation ,State code ,County code ,Tract code ,Block group code ,CBSA code ,Metro division of MSA ,  ,Total: ,In labor force: ,Civilian labor force: ,Employed ,Unemployed ,Armed Forces ,Not in labor force
150,15000US110010034001,"Block Group 1, Census Tract 34, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3400,1,.,,386,951,580,580,497,83,0,371
150,15000US110010034002,"Block Group 2, Census Tract 34, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3400,2,.,,387,0,0,0,0,0,0,0
150,15000US110010034003,"Block Group 3, Census Tract 34, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3400,3,.,,388,1901,1364,1364,1341,23,0,537
150,15000US110010034004,"Block Group 4, Census Tract 34, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3400,4,.,,389,623,191,191,191,0,0,432
150,15000US110010034005,"Block Group 5, Census Tract 34, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3400,5,.,,390,1256,498,498,481,17,0,758
150,15000US110010035001,"Block Group 1, Census Tract 35, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3500,1,.,,391,1076,815,815,790,25,0,261
150,15000US110010035002,"Block Group 2, Census Tract 35, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3500,2,.,,392,2931,1560,1560,1360,200,0,1371
150,15000US110010035003,"Block Group 3, Census Tract 35, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3500,3,.,,393,550,397,397,374,23,0,153
150,15000US110010036001,"Block Group 1, Census Tract 36, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3600,1,.,,394,1592,1366,1366,1342,24,0,226
150,15000US110010036002,"Block Group 2, Census Tract 36, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3600,2,.,,395,1760,1269,1269,1245,24,0,491
150,15000US110010036003,"Block Group 3, Census Tract 36, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3600,3,.,,396,1131,1080,1062,966,96,18,51
150,15000US110010037011,"Block Group 1, Census Tract 37.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3701,1,.,,397,903,856,856,825,31,0,47
150,15000US110010037012,"Block Group 2, Census Tract 37.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3701,2,.,,398,1239,973,973,969,4,0,266
150,15000US110010037021,"Block Group 1, Census Tract 37.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3702,1,.,,399,345,297,297,297,0,0,48
150,15000US110010037022,"Block Group 2, Census Tract 37.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3702,2,.,,400,1514,1114,1114,869,245,0,400
150,15000US110010038011,"Block Group 1, Census Tract 38.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3801,1,.,,401,807,723,723,690,33,0,84
150,15000US110010038012,"Block Group 2, Census Tract 38.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3801,2,.,,402,682,605,605,605,0,0,77
150,15000US110010038021,"Block Group 1, Census Tract 38.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3802,1,.,,403,694,651,651,640,11,0,43
150,15000US110010038022,"Block Group 2, Census Tract 38.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3802,2,.,,404,1107,869,869,868,1,0,238
150,15000US110010038023,"Block Group 3, Census Tract 38.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3802,3,.,,405,1179,1099,1099,1099,0,0,80
150,15000US110010039011,"Block Group 1, Census Tract 39.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3901,1,.,,406,1191,1118,1118,1116,2,0,73
150,15000US110010039012,"Block Group 2, Census Tract 39.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3901,2,.,,407,1202,1056,1056,1056,0,0,146
150,15000US110010039021,"Block Group 1, Census Tract 39.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3902,1,.,,408,980,830,830,822,8,0,150
150,15000US110010039022,"Block Group 2, Census Tract 39.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,3902,2,.,,409,1040,918,918,918,0,0,122
150,15000US110010040011,"Block Group 1, Census Tract 40.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4001,1,.,,410,1881,1819,1819,1763,56,0,62
150,15000US110010040012,"Block Group 2, Census Tract 40.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4001,2,.,,411,796,643,643,643,0,0,153
150,15000US110010040013,"Block Group 3, Census Tract 40.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4001,3,.,,412,1173,1106,1106,1061,45,0,67
150,15000US110010040014,"Block Group 4, Census Tract 40.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4001,4,.,,413,488,471,471,471,0,0,17
150,15000US110010040021,"Block Group 1, Census Tract 40.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4002,1,.,,414,897,803,803,781,22,0,94
150,15000US110010040022,"Block Group 2, Census Tract 40.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4002,2,.,,415,1629,1502,1502,1478,24,0,127
150,15000US110010040023,"Block Group 3, Census Tract 40.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4002,3,.,,416,653,510,510,469,41,0,143
150,15000US110010041001,"Block Group 1, Census Tract 41, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4100,1,.,,417,1060,804,804,794,10,0,256
150,15000US110010041002,"Block Group 2, Census Tract 41, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4100,2,.,,418,364,301,301,301,0,0,63
150,15000US110010041003,"Block Group 3, Census Tract 41, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4100,3,.,,419,710,478,475,447,28,3,232
150,15000US110010042011,"Block Group 1, Census Tract 42.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4201,1,.,,420,1118,981,981,981,0,0,137
150,15000US110010042012,"Block Group 2, Census Tract 42.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4201,2,.,,421,1154,1096,1096,1096,0,0,58
150,15000US110010042013,"Block Group 3, Census Tract 42.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4201,3,.,,422,1149,1120,1120,1111,9,0,29
150,15000US110010042021,"Block Group 1, Census Tract 42.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4202,1,.,,423,1598,1109,1099,1055,44,10,489
150,15000US110010042022,"Block Group 2, Census Tract 42.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4202,2,.,,424,975,855,855,842,13,0,120
150,15000US110010043001,"Block Group 1, Census Tract 43, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4300,1,.,,425,644,631,631,631,0,0,13
150,15000US110010043002,"Block Group 2, Census Tract 43, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4300,2,.,,426,853,662,662,662,0,0,191
150,15000US110010043003,"Block Group 3, Census Tract 43, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4300,3,.,,427,1210,922,922,922,0,0,288
150,15000US110010043004,"Block Group 4, Census Tract 43, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4300,4,.,,428,935,812,812,812,0,0,123
150,15000US110010044011,"Block Group 1, Census Tract 44.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4401,1,.,,429,1138,1025,1025,1008,17,0,113
150,15000US110010044012,"Block Group 2, Census Tract 44.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4401,2,.,,430,1295,1184,1168,1152,16,16,111
150,15000US110010044013,"Block Group 3, Census Tract 44.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4401,3,.,,431,468,466,466,466,0,0,2
150,15000US110010044021,"Block Group 1, Census Tract 44.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4402,1,.,,432,1273,845,845,560,285,0,428
150,15000US110010044022,"Block Group 2, Census Tract 44.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4402,2,.,,433,995,752,752,701,51,0,243
150,15000US110010046001,"Block Group 1, Census Tract 46, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4600,1,.,,434,1290,910,907,907,0,3,380
150,15000US110010046002,"Block Group 2, Census Tract 46, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4600,2,.,,435,1524,1364,1342,1243,99,22,160
150,15000US110010047021,"Block Group 1, Census Tract 47.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4702,1,.,,436,848,361,361,320,41,0,487
150,15000US110010047022,"Block Group 2, Census Tract 47.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4702,2,.,,437,524,499,499,487,12,0,25
150,15000US110010047023,"Block Group 3, Census Tract 47.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4702,3,.,,438,322,310,310,302,8,0,12
150,15000US110010047024,"Block Group 4, Census Tract 47.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4702,4,.,,439,835,773,768,740,28,5,62
150,15000US110010047025,"Block Group 5, Census Tract 47.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4702,5,.,,440,989,947,936,917,19,11,42
150,15000US110010047031,"Block Group 1, Census Tract 47.03, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4703,1,.,,441,822,559,559,559,0,0,263
150,15000US110010047032,"Block Group 2, Census Tract 47.03, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4703,2,.,,442,421,366,366,366,0,0,55
150,15000US110010047033,"Block Group 3, Census Tract 47.03, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4703,3,.,,443,1091,1068,1032,1004,28,36,23
150,15000US110010047034,"Block Group 4, Census Tract 47.03, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4703,4,.,,444,392,71,71,62,9,0,321
150,15000US110010047041,"Block Group 1, Census Tract 47.04, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4704,1,.,,445,660,223,223,11,212,0,437
150,15000US110010047042,"Block Group 2, Census Tract 47.04, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4704,2,.,,446,389,158,158,146,12,0,231
150,15000US110010048011,"Block Group 1, Census Tract 48.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4801,1,.,,447,436,259,259,252,7,0,177
150,15000US110010048012,"Block Group 2, Census Tract 48.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4801,2,.,,448,1028,692,692,615,77,0,336
150,15000US110010048013,"Block Group 3, Census Tract 48.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4801,3,.,,449,1384,1140,1140,1096,44,0,244
150,15000US110010048021,"Block Group 1, Census Tract 48.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4802,1,.,,450,1503,1258,1245,1237,8,13,245
150,15000US110010048022,"Block Group 2, Census Tract 48.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4802,2,.,,451,1549,1171,1171,1171,0,0,378
150,15000US110010049011,"Block Group 1, Census Tract 49.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4901,1,.,,452,808,620,620,593,27,0,188
150,15000US110010049012,"Block Group 2, Census Tract 49.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4901,2,.,,453,1881,1635,1627,1627,0,8,246
150,15000US110010049013,"Block Group 3, Census Tract 49.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4901,3,.,,454,523,361,350,333,17,11,162
150,15000US110010049021,"Block Group 1, Census Tract 49.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4902,1,.,,455,449,261,261,250,11,0,188
150,15000US110010049022,"Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4902,2,.,,456,994,807,776,639,137,31,187
150,15000US110010049023,"Block Group 3, Census Tract 49.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,4902,3,.,,457,1761,1642,1619,1619,0,23,119
150,15000US110010050011,"Block Group 1, Census Tract 50.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5001,1,.,,458,850,815,815,815,0,0,35
150,15000US110010050012,"Block Group 2, Census Tract 50.01, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5001,2,.,,459,1082,829,829,806,23,0,253
150,15000US110010050031,"Block Group 1, Census Tract 50.03, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5003,1,.,,460,730,674,674,668,6,0,56
150,15000US110010050032,"Block Group 2, Census Tract 50.03, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5003,2,.,,461,887,836,836,836,0,0,51
150,15000US110010050041,"Block Group 1, Census Tract 50.04, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5004,1,.,,462,2043,1157,1157,1117,40,0,886
150,15000US110010050042,"Block Group 2, Census Tract 50.04, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5004,2,.,,463,789,668,646,564,82,22,121
150,15000US110010050043,"Block Group 3, Census Tract 50.04, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5004,3,.,,464,838,685,685,641,44,0,153
150,15000US110010052021,"Block Group 1, Census Tract 52.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5202,1,.,,465,847,834,834,834,0,0,13
150,15000US110010052022,"Block Group 2, Census Tract 52.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5202,2,.,,466,1281,1160,1160,1132,28,0,121
150,15000US110010052023,"Block Group 3, Census Tract 52.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5202,3,.,,467,613,481,481,481,0,0,132
150,15000US110010052031,"Block Group 1, Census Tract 52.03, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5203,1,.,,468,1339,1249,1249,1249,0,0,90
150,15000US110010052032,"Block Group 2, Census Tract 52.03, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5203,2,.,,469,764,670,659,650,9,11,94
150,15000US110010052033,"Block Group 3, Census Tract 52.03, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5203,3,.,,470,775,625,625,625,0,0,150
150,15000US110010053021,"Block Group 1, Census Tract 53.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5302,1,.,,471,1279,1088,1068,1028,40,20,191
150,15000US110010053022,"Block Group 2, Census Tract 53.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5302,2,.,,472,668,454,454,444,10,0,214
150,15000US110010053023,"Block Group 3, Census Tract 53.02, District of Columbia, District of Columbia",DC,11,District of Columbia DC,5302,3,.,,473,436,251,251,251,0,0,185
